parameterization_id,SeedYr HIGH,BaseInfectivity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,TransitoryFormationRate,InfmormalFormationRate,MaritalFormationRate,MaleToFemaleYoung,MaleToFemaleOld,TransitoryCondomMid,TransitoryCondomRate,TransitoryCondomMax,InformalCondomMid,InformalCondomRate,InformalCondomsMax,MaritalCondomMid,MaritalCondomRate,MaritalCondomMax,RiskAssortivity,ProbExtraTransitoryMaleLow,ProbExtraTransitoryMaleMedium,ProbExtraTransitoryFemaleLow,ProbExtraTransitoryFemaleMedium,ProbExtraInformalMaleLow,ProbExtraInformalFemaleLow,MaximumTransitoryMaleLow,MaximumTransitoryFemaleLow,MaximumInformalMaleLow,MaximumInformalFemaleLow,ProbExtraInformalMaleMedium,ProbExtraInformalFemaleMedium,MaximumTransitoryMaleMedium,MaximumTransitoryFemaleMedium,MaximumInformalMaleMedium,MaximumInformalFemaleMedium,MaximumMaritalMaleMedium,MaximumMaritalFemaleMedium,InformalDurationHeterogeneity,Homa_BayTransitoryCondomsMax,Homa_BayInformalCondomsMax,Homa_BayPropLowRisk,KisiiTransitoryCondomsMax,KisiiInformalCondomsMax,KisiiPropLowRisk,KisumuTransitoryCondomsMax,KisumuInformalCondomsMax,KisumuPropLowRisk,MigoriTransitoryCondomsMax,MigoriInformalCondomsMax,MigoriPropLowRisk,NyamiraTransitoryCondomsMax,NyamiraInformalCondomsMax,NyamiraPropLowRisk,SiayaTransitoryCondomsMax,SiayaInformalCondomsMax,SiayaPropLowRisk,PreARTLinkMinimum,PreARTLinkMaximum,PreARTLinkMid,ARTLinkMax,ARTLinkMid,run_number,iteration_number,sim_id,likelihood
218,1982,0.00055307,15.102063,0.080554751,15.69300888,0.246621749,0.002218256,0.000186649,6.14E-05,1.955512547,2.695257881,1993.842858,0.034813856,0.017006525,2004.976189,2.643435022,0.298113576,1994.911327,0,0.291011344,0.278819226,0.080991358,0.49260598,0.132279981,0.472121942,0.6,0.119290644,1.540935077,1.540935077,1.788173916,1.788173916,0.330999052,0.433781335,2.350403874,2.350403874,2.802324075,2.802324075,1.083750657,1.083750657,0.75,0.408293754,0.255726357,0.54013018,0.5,0.222699899,0.760914373,0.155795123,0.129722185,0.587352724,0.090862837,0.036817748,0.723260253,0.286290326,0.300452112,0.599547066,0.447255706,0.184527703,0.54898586,0.108804076,0.580996554,2000.801791,0.975764871,1998.550727,3310,-1,,1
219,1982,0.000892087,16.27224307,0.112624848,16.38626731,0.05068761,0.001342086,9.13E-05,5.97E-05,1.139340564,2.695257881,2000.188932,2.035951849,0.209316177,1997.800092,0.874472286,0.180317955,1993.674681,0.942942317,0.209071054,0.526248737,0.337252795,0.697256696,0.026898052,0.558493862,0.252220038,0.388385322,1.746285299,1.746285299,1.204074181,1.204074181,0.431182113,0.286353858,3,3,2.344927062,2.344927062,1.193647591,1.193647591,0.75,0.233411899,0.130927156,0.625554457,0.31606006,0.15984099,0.930496079,0.344312568,0.196343115,0.739296211,0.330865863,0.200737684,0.812285098,0.229100657,0.198816279,0.871369237,0.282345864,0.213133683,0.628126732,0.730716196,0.826275316,2002.916965,0.970128646,1998.625023,44523,-1,,1
220,1982,0.000828063,16.49232863,0.085711326,16.1759208,0.064189262,0.001234465,9.13E-05,5.48E-05,1.295482935,2.695257881,1999.997468,0.955226527,0.312411902,1999.864799,1.263252848,0.164775767,1995.183419,1.800844315,0.273671283,0.465536675,0.33110113,0.650151009,0.082065122,0.510377314,0.275676423,0.446768815,1.691461679,1.691461679,1.31742802,1.31742802,0.423457614,0.236718856,2.756558704,2.756558704,2.191630464,2.191630464,1.317488557,1.317488557,0.75,0.17477013,0.150833894,0.581053653,0.264599068,0.193422416,0.946011121,0.322278378,0.184487768,0.717932818,0.311410089,0.194082513,0.808539828,0.277872037,0.235635885,0.831986828,0.317915426,0.267921883,0.681317352,0.691437556,0.711305006,2005.645082,0.980611923,1998.297987,43973,-1,,1
221,1982,0.000712293,15.64745027,0.069943645,16.27514219,0.04,0.001430868,9.13E-05,5.80E-05,1.999294519,2.695257881,1999.350371,0.109967604,0.254965612,2005,2.293596891,0.074735163,1996.489295,1.490058812,0.192816758,0.559736421,0.099728315,0.61467558,0.113520735,0.639153737,0.227027617,0.499017816,1.769345153,1.769345153,1.159421143,1.159421143,0.386002807,0.424276986,3,3,2.258048064,2.258048064,0.982004751,0.982004751,0.75,0.238496171,0.087158891,0.550997101,0.415689166,0.19661126,0.907932659,0.217292396,0.191426815,0.612927921,0.275585425,0.207731978,0.769920967,0.30021785,0.288977437,0.767287849,0.269191411,0.225583041,0.565442197,0.584301926,0.65706611,2007.320633,0.964799356,1998.031006,25883,-1,,1
222,1982,0.000536254,15.75803458,0.054880834,15.12870837,0.288545291,0.001757883,0.000181305,7.42E-05,2.647276771,2.695257881,1997.433465,0.076168571,0.039013171,2000.20499,2.446244231,0.093980208,1990,0.682737206,0.188872432,0.397751725,0.155607738,0.728856795,0.060045511,0.8,0.340264221,0.247727203,1.877892132,1.877892132,1.846167293,1.846167293,0.429616863,0.441739977,2.709756004,2.709756004,3,3,1.17885565,1.17885565,0.75,0.321213973,0.142693143,0.56197132,0.445840849,0.11172362,0.769448076,0.17557395,0.242312888,0.557677362,0.094646868,0.122022622,0.695703545,0.341307821,0.339128235,0.705725399,0.436410012,0.29050146,0.513440369,0.04521649,0.721800426,2000.215282,1,2004.061644,48095,-1,,1
223,1982,0.000703819,15.5323762,0.04,15.22068261,0.235806758,0.001865471,9.13E-05,6.66E-05,2.34395594,2.695257881,1998.19314,0.047762942,0.015674985,2002.08281,2.377924969,0.124496729,1993.918975,0.528243708,0.286318297,0.287320212,0.198034381,0.68520977,0.099808621,0.604753837,0.506237589,0.177124931,1.838359008,1.838359008,1.903413223,1.903413223,0.421917386,0.465208963,2.544467753,2.544467753,2.798570399,2.798570399,1.214512592,1.214512592,0.75,0.332483154,0.148012698,0.646858574,0.455166298,0.251010321,0.821561866,0.138561129,0.175428414,0.557040606,0.116089904,0.000944363,0.774215143,0.378669873,0.319528998,0.618053078,0.5,0.145989146,0.5,0.115818602,0.706575144,2000.330248,0.969383243,2002.859998,58329,-1,,1
224,1982,0.000507988,15.51154638,0.046707647,15.58314815,0.226685082,0.00193777,0.000132571,5.96E-05,2.444938347,2.695257881,1997.29903,0.236523531,0.054278919,2001.238798,2.405637072,0.106796397,1990.212074,0.632040235,0.185585926,0.450362044,0.164066738,0.772757068,0.081960942,0.74331311,0.357022802,0.265657355,1.940506912,1.940506912,1.823103147,1.823103147,0.465369863,0.425357053,2.906416021,2.906416021,3,3,1.130298242,1.130298242,0.75,0.372589618,0.117037316,0.567451656,0.464858424,0.105494134,0.780145971,0.142977323,0.240890678,0.58419676,0.110813535,0.172897449,0.711475988,0.364404725,0.360305291,0.698097184,0.439939907,0.267402212,0.551904057,0.144083313,0.570791732,2000.566322,0.909596412,2003.673502,24348,-1,,1
225,1982,0.000678627,15,0.04,15.00942285,0.250080698,0.00171044,9.13E-05,5.84E-05,2.947085047,2.695257881,1997.270266,0,0.128225366,1998.276398,2.13574219,0.045437468,1994.248241,2.37463609,0.202140656,0.682015322,0.000363261,0.649226339,0.081881048,0.786514455,0.338689385,0.458889153,1.85542702,1.85542702,1.545482958,1.545482958,0.344468152,0.47054139,2.94628901,2.94628901,2.622647529,2.622647529,0.999509424,0.999509424,0.75,0.151475556,0.139159189,0.606524327,0.5,0.266195858,0.834695407,0.335646602,0.297880057,0.678560353,0.31205654,0.307232555,0.805738542,0.354947727,0.4,0.860297035,0.400526158,0.25114491,0.542054041,0.508793009,0.509094329,2000.735631,0.975781423,1999.752061,3916,-1,,1
226,1982,0.000551158,15.01385515,0.063084873,15.37743792,0.230597248,0.002054928,0.000144573,5.48E-05,3.311041589,2.695257881,1995.262397,0.02236047,0.085154169,2001.810073,2.111406351,0.109795479,1992.198627,2.005188921,0.222561699,0.526278927,0,0.792814277,0.127916647,0.648694421,0.342966052,0.303524153,1.965838272,1.965838272,1.521011322,1.521011322,0.409696579,0.450932465,2.969238079,2.969238079,3,3,1.14895207,1.14895207,0.75,0.270910309,0.130546401,0.618139539,0.433760084,0.210827039,0.772549575,0.231254309,0.196876647,0.65741848,0.251333918,0.189480463,0.775478437,0.394433929,0.32564204,0.82448385,0.363990083,0.239411216,0.536633368,0.396919291,0.618496932,2001.072255,1,2001.472826,51223,-1,,1
227,1982,0.000854736,15.37280983,0.067561893,15,0.123543529,0.00108012,0.000225111,6.70E-05,2.298840368,2.695257881,1998.10403,0.06476413,0.245947617,2003.945861,2.48414394,0.056398432,1995.666412,2.192659737,0.278218157,0.593079474,0.061128881,0.68615945,0.060474322,0.73116188,0.249785642,0.5,1.764357117,1.764357117,1.417508501,1.417508501,0.415390849,0.496249697,2.915151265,2.915151265,2.263021321,2.263021321,0.9,0.9,0.75,0.164607566,0.069434081,0.626926563,0.498412639,0.131813962,0.93756665,0.307175411,0.178414447,0.651740459,0.326510384,0.210228927,0.904515695,0.355420998,0.4,0.788625502,0.346592948,0.223796732,0.552335065,0.399167784,0.656164466,2004.295724,0.968657277,1995.696831,37199,-1,,1
228,1982,0.000637934,15.49001231,0.04,15.27720225,0.292937444,0.001630088,9.13E-05,5.48E-05,2.46957498,2.695257881,1996.782865,0.007463632,0.017625258,2002.478012,2.289226423,0.164178758,1994.848272,0.300074659,0.266926774,0.295041759,0.122687169,0.615841684,0.082163979,0.625798447,0.487319108,0.121346471,1.727393107,1.727393107,1.898889968,1.898889968,0.407336067,0.473665838,2.491930617,2.491930617,3,3,1.220244733,1.220244733,0.75,0.380325135,0.180487861,0.62396567,0.46648803,0.276018647,0.805521626,0.172189919,0.14629439,0.577120221,0.089562576,0.007942537,0.719087795,0.373396259,0.324844881,0.63117587,0.415847818,0.200442033,0.513186563,0.086759035,0.650728922,2002.702143,1,2002.60761,21460,-1,,1
229,1982,0.000771322,15,0.084064976,15.65502389,0.064870807,0.001253465,9.13E-05,6.38E-05,2.02472933,2.695257881,2000.439379,0.113519719,0.189236735,2004.281901,2.001723748,0.099593925,1996.284542,1.237600775,0.23957597,0.577671419,0.135282894,0.729673889,0.107033429,0.601072169,0.192730142,0.5,1.756132226,1.756132226,1.304978305,1.304978305,0.330671332,0.455244923,2.918946608,2.918946608,2.367614895,2.367614895,1.061198281,1.061198281,0.75,0.166210994,0.053319994,0.591689615,0.435849952,0.173793936,0.909503422,0.288794006,0.234058333,0.618728132,0.34265143,0.253792646,0.742181869,0.272994178,0.301903739,0.757948567,0.299267612,0.253158688,0.534940912,0.579185212,0.593924589,2007.088955,0.993578995,1997.527199,14823,-1,,1
230,1982,0.00055458,15.54646375,0.048781232,15,0.329268007,0.001634597,0.000195586,5.67E-05,2.539113458,2.695257881,1996.670404,0,0.016782073,2001.263066,3,0.136909415,1992.704336,0.786826391,0.223664814,0.523061301,0.150174859,0.8,0.055835541,0.628077891,0.501444384,0.155905986,1.993983767,1.993983767,1.975955662,1.975955662,0.439368331,0.425788442,2.978790871,2.978790871,3,3,1.273741123,1.273741123,0.75,0.277864071,0.185605806,0.508950217,0.487969102,0.203328381,0.777474847,0.070898846,0.189216042,0.556517974,0.056435989,0.110953528,0.707965879,0.375538278,0.303259835,0.648075086,0.49833447,0.229273886,0.566974578,0.156508951,0.632904023,1998.946023,0.990320766,2003.443992,51953,-1,,1
231,1982,0.000683144,15.44488578,0.124302303,15.12921148,0.04,0.001241035,0.000173687,6.46E-05,2.039996759,2.695257881,2000.814631,0.037222109,0.172895191,2005,2.098487447,0.110913536,1995.441218,1.108852341,0.180850939,0.577248555,0.181788669,0.760854641,0.110572945,0.727371149,0.190601508,0.5,1.703080127,1.703080127,1.263760703,1.263760703,0.375465106,0.46739122,2.957707761,2.957707761,2.341459612,2.341459612,0.985715471,0.985715471,0.75,0.171407741,0.066129955,0.578559759,0.415629416,0.169215673,0.899562081,0.262532272,0.245553674,0.651462667,0.303648678,0.197398139,0.732893448,0.262559016,0.303092121,0.769763664,0.281285117,0.269036341,0.575836444,0.629148777,0.692004569,2006.265906,0.98378091,1998.593297,43666,-1,,1
232,1982,0.00076638,15.26131879,0.04,15.36579806,0.221594342,0.001457738,9.13E-05,7.43E-05,2.671985574,2.695257881,1996.472938,0.023743088,0.146525304,2001.387589,2.278755009,0.030281908,1997.260414,2.226285262,0.273512438,0.647406188,0.032603484,0.8,0.111161581,0.765353679,0.289356817,0.465945484,1.986464164,1.986464164,1.518470212,1.518470212,0.359508159,0.415954828,2.741648419,2.741648419,2.575135035,2.575135035,0.9,0.9,0.75,0.084981307,0.055138914,0.552991707,0.451157628,0.18889005,0.897996905,0.354353609,0.259231937,0.74741611,0.249297304,0.227831835,0.850182753,0.381488168,0.36979106,0.830276628,0.419188785,0.267209835,0.546214438,0.378242361,0.509827043,1998.791125,0.969682816,1996.858288,7598,-1,,1
233,1982,0.000552125,15.31542108,0.044406765,15.27643329,0.194432487,0.001904448,9.13E-05,7.43E-05,2.679613378,2.695257881,1996.390443,0,0.016389271,2001.114259,2.795708364,0.142795644,1990.820576,1.171812779,0.13947743,0.358762453,0.164624069,0.675467522,0.083939585,0.760643074,0.357742849,0.275439017,2,2,1.745379198,1.745379198,0.48691037,0.449611037,2.75459432,2.75459432,2.838635606,2.838635606,1.24349917,1.24349917,0.75,0.330672815,0.093737183,0.556112273,0.464611273,0.132535668,0.746421365,0.115023289,0.18152964,0.652132844,0.064292484,0.181155335,0.733563388,0.412286602,0.380028219,0.735328037,0.378173435,0.325643978,0.5,0,0.572190925,1998.952487,0.921863031,2001.418319,41659,-1,,1
234,1982,0.000536218,15.19037677,0.04,15,0.298625023,0.001797618,0.000196778,5.48E-05,2.165048976,2.695257881,1996.055179,0.001723877,0.005099119,2001.816774,2.38714319,0.18617762,1996.834423,0.19991169,0.3,0.328874318,0.142366108,0.432626658,0.088850521,0.594712349,0.516570771,0.157700685,1.817382527,1.817382527,1.980957327,1.980957327,0.291895783,0.43124369,2.287008856,2.287008856,2.988266491,2.988266491,1.125422511,1.125422511,0.75,0.365336043,0.201485999,0.5,0.486795207,0.253027568,0.819354852,0.166027663,0.163441069,0.627621664,0.101351932,0.033173519,0.713604294,0.354207167,0.345427603,0.639388782,0.450909158,0.216796706,0.579543105,0.014235371,0.778994922,2001.744843,1,1997.527805,36984,-1,,1
235,1982,0.000757189,16.70672348,0.05335922,15.86042065,0.04,0.001141641,9.13E-05,5.98E-05,1.568332491,2.695257881,2001.825615,0.592008525,0.269639022,2003.519452,1.993632444,0.124137281,1995.16133,1.795931192,0.220521001,0.50674313,0.271300628,0.799551776,0.103624626,0.53325193,0.334815589,0.426071384,1.833285504,1.833285504,1.345791297,1.345791297,0.424473431,0.376195014,2.77545976,2.77545976,2.234078153,2.234078153,1.165314358,1.165314358,0.75,0.234140808,0.134578726,0.552227839,0.347604661,0.193499518,0.891685257,0.226095378,0.178932974,0.603646726,0.369562598,0.194338761,0.834943617,0.174383935,0.174933092,0.658798982,0.326037389,0.240186139,0.71059825,0.612292189,0.745156168,2008.019395,0.963761287,1997.018391,20213,-1,,1
236,1982,0.000380877,15.47634124,0.047800351,15.66076355,0.277391323,0.002506697,0.000590611,5.67E-05,3.007884433,2.695257881,1990,0,0,2003.962916,2.902943928,0.251412309,1990.455356,0.377038064,0.292290937,0.424975668,0.035507298,0.644465961,0.090968753,0.645525242,0.500122189,0.094131935,1.632852771,1.632852771,1.878710197,1.878710197,0.401458152,0.5,2.138023843,2.138023843,2.584442217,2.584442217,0.903334177,0.903334177,0.75,0.432135067,0.270661744,0.500771231,0.471274129,0.286202821,0.756185616,0.015973923,0.046918564,0.596995701,0.161809361,0.133512369,0.747415087,0.316743956,0.287944767,0.507453309,0.48661402,0.283068515,0.520628192,0.326141386,0.510593539,1998.609491,0.981532501,2000.822473,40283,-1,,1
237,1982,0.000629958,15.49110814,0.059136241,15.39679116,0.295279237,0.001681447,9.13E-05,5.92E-05,2.744363471,2.695257881,1996.118987,0,0.023555757,2004.100503,2.373371672,0.162031441,1994.439914,0.101209728,0.290501511,0.287307787,0.155849861,0.404844891,0.109145397,0.564390841,0.458637244,0.152033074,1.84369906,1.84369906,1.832011207,1.832011207,0.32921802,0.431559084,2.495391389,2.495391389,2.87068531,2.87068531,1.147594627,1.147594627,0.75,0.420994218,0.175777717,0.548288914,0.484922307,0.233856859,0.824618193,0.199574511,0.219694639,0.626862583,0.087060228,0.047174743,0.779600493,0.314424028,0.343279251,0.662501242,0.41015534,0.204208342,0.528422964,0.04634838,0.718945661,2003.342458,0.997107248,2002.134955,62989,-1,,1
238,1982,0.00069251,15,0.058577858,15.87083521,0.199260002,0.00160984,0.000175824,5.99E-05,2.791592029,2.695257881,1996.006476,0.020758379,0.115064976,1998.99029,2.504962564,0.063086257,1994.795289,2.410912617,0.219852393,0.608366512,0.088931425,0.698274355,0.122496905,0.772040329,0.35158545,0.348509788,1.811284544,1.811284544,1.385071951,1.385071951,0.387942085,0.358399152,2.670203047,2.670203047,3,3,1.113838243,1.113838243,0.75,0.123797209,0.156272376,0.575053816,0.5,0.231056465,0.741432102,0.329420824,0.22916461,0.710625146,0.314628315,0.279248928,0.80334735,0.343969505,0.361793486,0.794373075,0.346186606,0.220691058,0.519241673,0.387514061,0.496504976,2000.293296,1,2000.315359,44007,-1,,1
239,1982,0.000790752,15.17135311,0.059107558,15.06292183,0.225932094,0.001407648,0.000158554,5.48E-05,2.578369027,2.695257881,1998.001112,0,0.188047966,1998.815326,2.149455736,0.024628008,1995.452209,1.755479232,0.248855381,0.709739668,0.001730609,0.529218829,0.09118222,0.779612567,0.252988565,0.439724762,1.959564453,1.959564453,1.570093551,1.570093551,0.312233321,0.44715441,2.925706702,2.925706702,2.721949708,2.721949708,0.923299899,0.923299899,0.75,0.131573592,0.123330138,0.629952095,0.485603914,0.253602821,0.894406963,0.340151302,0.242501145,0.723866634,0.261118798,0.317429959,0.79699617,0.314659478,0.4,0.813867167,0.420896473,0.25164989,0.524013371,0.441935828,0.567512177,1999.517872,1,1998.723712,995,-1,,1
240,1982,0.000720196,15.0301171,0.064405858,15.25201774,0.224786849,0.001698215,9.13E-05,5.58E-05,3.244050977,2.695257881,1997.877083,0.040415807,0.139093324,2000.134951,2.180786586,0.004779649,1994.553777,1.95955243,0.212389278,0.670316525,0.01390943,0.601417905,0.105039596,0.8,0.288836253,0.432952039,1.955989178,1.955989178,1.494807913,1.494807913,0.359641614,0.4608505,2.852110892,2.852110892,2.751591374,2.751591374,0.92751059,0.92751059,0.75,0.094308073,0.102153129,0.600384249,0.480709428,0.253548406,0.79602097,0.378476118,0.295622543,0.676114409,0.289690632,0.283939809,0.823649377,0.339626947,0.4,0.837407862,0.361158563,0.263022347,0.563983489,0.406762752,0.481918002,1998.748373,1,1997.541874,39414,-1,,1
241,1982,0.000866371,15.25142195,0.080295802,15.1819768,0.160623709,0.001272443,9.62E-05,7.01E-05,2.648896662,2.695257881,1996.817975,0.191282997,0.251315545,2002.45577,2.098580325,0.032612079,1995.109069,2.309545574,0.2590197,0.498537592,0.019693503,0.792272411,0.114056098,0.723459392,0.21412431,0.480169772,1.923530803,1.923530803,1.338467138,1.338467138,0.419899384,0.5,2.959571498,2.959571498,2.179974756,2.179974756,0.9,0.9,0.75,0.126222555,0.058889334,0.599495513,0.490838977,0.168868106,0.909028206,0.31348009,0.200174654,0.655578091,0.296391125,0.218817933,0.920947642,0.328980515,0.378616084,0.76731517,0.340509967,0.223813621,0.5,0.399600302,0.590086249,2002.436572,0.96268204,1996.043324,63707,-1,,1
242,1982,0.000742835,15.21334336,0.04,15.56771728,0.187855056,0.001819388,9.13E-05,7.19E-05,1.932279818,2.695257881,1993.933938,0.163294988,0.128716925,1999.060935,2.537948329,0.085465602,1993.633593,2.471306362,0.211935808,0.618047482,0.031191767,0.638730963,0.145431059,0.570583001,0.359294092,0.384364941,1.863673643,1.863673643,1.578301819,1.578301819,0.341365607,0.354372134,3,3,2.940358952,2.940358952,1.102150275,1.102150275,0.75,0.123382117,0.143645784,0.606427269,0.424094243,0.194915953,0.730509695,0.321092284,0.234987186,0.668991088,0.325843754,0.184601018,0.811956968,0.313121644,0.307755357,0.78428502,0.334237105,0.267050649,0.545337105,0.347020817,0.42178165,2000.070582,1,2001.111512,35581,-1,,1
243,1982,0.000916388,15.33215295,0.04,15.75441499,0.175364792,0.001634058,9.13E-05,5.48E-05,1.809755502,2.695257881,1994.685281,0.202884097,0.13089708,1999.246042,2.38319597,0.102646856,1993.474179,2.295504953,0.231796552,0.543051072,0.044901236,0.635278152,0.147473216,0.650463575,0.33376419,0.402545943,1.894790262,1.894790262,1.596675914,1.596675914,0.372032586,0.385260968,3,3,2.935719876,2.935719876,1.038214559,1.038214559,0.75,0.149355719,0.14305491,0.597429912,0.437440313,0.193804074,0.761089737,0.342431442,0.243236367,0.690680732,0.298536463,0.216800301,0.772237036,0.301321778,0.362676733,0.822519562,0.305411096,0.238027819,0.578511813,0.332199919,0.502576891,1999.453607,1,2000.803061,20670,-1,,1
244,1982,0.000513255,15.25275066,0.083517402,15.11294432,0.269266084,0.001881741,9.13E-05,6.35E-05,2.388049947,2.695257881,1993.446497,0,0.027169566,2005,2.444628656,0.258494136,1993.952946,0,0.290481026,0.311664021,0.134172756,0.448382878,0.131577297,0.47523664,0.579075795,0.085018715,1.668698873,1.668698873,1.738060461,1.738060461,0.367843669,0.413750301,2.332774567,2.332774567,2.616099219,2.616099219,1.047327365,1.047327365,0.75,0.435615356,0.233906529,0.5,0.5,0.207269807,0.746444891,0.169789603,0.174400863,0.609076702,0.112588789,0.041530444,0.753256825,0.359272938,0.344013108,0.608111854,0.46235736,0.169161132,0.543080497,0.102474007,0.667226325,1999.436005,1,1998.391086,40578,-1,,1
245,1982,0.000688873,15.37039693,0.04,15.35307944,0.30472887,0.001679773,9.13E-05,7.96E-05,1.794578419,2.695257881,1996.255645,0,0.014508079,2003.582553,2.073595243,0.224417166,1996.240328,0.129131609,0.291503892,0.356476574,0.110414037,0.492299607,0.110727696,0.641370516,0.522896007,0.058359086,1.682434204,1.682434204,1.767175852,1.767175852,0.330603765,0.471357902,2.499665506,2.499665506,2.952061001,2.952061001,1.082701439,1.082701439,0.75,0.363295927,0.185455336,0.511794221,0.5,0.254423313,0.758823441,0.165524375,0.182333767,0.591071662,0.111135061,0.065426762,0.707404062,0.360724823,0.357587319,0.631862671,0.463333841,0.184971917,0.526132739,0.073387776,0.877874825,2004.100228,0.966116476,1996.071912,23142,-1,,1
246,1982,0.000601535,15,0.050136532,15.56876001,0.204160631,0.002008129,0.000123094,7.81E-05,2.465951798,2.695257881,1997.77855,0.288728293,0.039005092,2000.799209,2.657643812,0.085230359,1991.215558,0.850061681,0.1767934,0.411271433,0.157617077,0.725785597,0.076455837,0.785691038,0.344850344,0.247824185,2,2,1.803063102,1.803063102,0.5,0.452109072,2.784530252,2.784530252,2.947047518,2.947047518,1.094705345,1.094705345,0.75,0.402006148,0.153604893,0.579926109,0.479770364,0.116207577,0.751403463,0.140418221,0.249779727,0.594527407,0.086964422,0.186016509,0.711687273,0.424492782,0.4,0.710650437,0.40776931,0.292060735,0.500330381,0.166673556,0.664939817,2001.185296,1,2002.46686,27228,-1,,1
247,1982,0.000957711,15.01531555,0.052719701,15,0.263442999,0.001497746,9.13E-05,6.57E-05,2.585135461,2.695257881,1996.620227,0,0.125818748,2000.983765,2.335484808,0,1997.941024,2.156362235,0.260496495,0.594800421,0.038820049,0.734885485,0.124240198,0.76249271,0.310265283,0.482530539,1.890546075,1.890546075,1.450855948,1.450855948,0.375736726,0.465238235,2.940459837,2.940459837,2.344325934,2.344325934,0.9,0.9,0.75,0.101202443,0.087504431,0.578381321,0.486929878,0.175126194,0.886487164,0.341777904,0.248304714,0.698178534,0.303614302,0.243001248,0.859216435,0.318360082,0.380944021,0.777566344,0.387878537,0.280923187,0.5,0.387181649,0.557305422,1999.372945,1,1998.609797,36219,-1,,1
248,1982,0.000597874,15.05602198,0.069038248,15.49084521,0.297259235,0.002099805,0.000203707,9.34E-05,2.17264122,2.695257881,1994.333248,0.237720024,0,2004.149439,2.431612758,0.274101926,1995.462195,0.180259343,0.297114777,0.24613887,0.143273639,0.458702356,0.146274868,0.502116995,0.59323611,0.057312963,1.671563194,1.671563194,1.823533829,1.823533829,0.324650504,0.403643072,2.64219461,2.64219461,2.681957355,2.681957355,0.98940067,0.98940067,0.75,0.457790431,0.222022471,0.5,0.5,0.204336084,0.722032307,0.180337488,0.133980048,0.600011648,0.145394295,0.028436802,0.715384609,0.341594654,0.332753494,0.6306678,0.450279328,0.153480344,0.526969178,0.045043028,0.683904222,2001.139004,0.95558581,1997.746137,2229,-1,,1
249,1982,0.000557779,15.21093214,0.04,15.4250086,0.203221469,0.00191299,0.000239049,6.12E-05,1.799418567,2.695257881,1995.179831,0.101174181,0.122398942,2000.678531,2.088217517,0.091636877,1994.010722,2.385744182,0.206139691,0.510299999,0.069036329,0.723554162,0.141030996,0.652347689,0.306160818,0.351781015,2,2,1.651784417,1.651784417,0.438509241,0.466575161,2.792358458,2.792358458,2.956509843,2.956509843,1.050977022,1.050977022,0.75,0.176201579,0.165091825,0.547826908,0.433395951,0.232262963,0.704994358,0.271402407,0.25022184,0.670027733,0.32007757,0.156227227,0.825408118,0.364002879,0.345584494,0.779643297,0.309454826,0.291402902,0.573451439,0.345352612,0.459529116,1999.628983,0.921894951,2002.180818,43960,-1,,1
250,1982,0.000778917,15,0.042051447,15.40724111,0.229004229,0.001370902,0.00020431,5.48E-05,2.817356578,2.695257881,1997.326943,0,0.136660501,2002.449237,2.230010776,0.007991059,1997.833808,2.018026493,0.248113904,0.553220706,0.055612355,0.767544611,0.100511475,0.785608357,0.265511003,0.494064054,1.858843305,1.858843305,1.41674561,1.41674561,0.385988026,0.450160795,3,3,2.507571519,2.507571519,0.9,0.9,0.75,0.131976187,0.068547661,0.618192224,0.46530336,0.153531992,0.879215979,0.349510402,0.22897103,0.688626865,0.290823721,0.21941895,0.864125716,0.345843235,0.389330248,0.77104477,0.40515432,0.247414622,0.534685813,0.443689996,0.472564268,1998.748,0.987110992,1995.406033,42981,-1,,1
