parameterization_id,iteration_number,sim_id,likelihood,ARTLinkMax,ARTLinkMid,BaseInfectivity,HomaBayInformalCondomsMax,HomaBayPropLowRisk,HomaBayTransitoryCondomsMax,InfmormalFormationRate,InformalCondomMid,InformalCondomRate,InformalCondomsMax,InformalDurationHeterogeneity,KisiiInformalCondomsMax,KisiiPropLowRisk,KisiiTransitoryCondomsMax,KisumuInformalCondomsMax,KisumuPropLowRisk,KisumuTransitoryCondomsMax,MaleToFemaleOld,MaleToFemaleYoung,MaximumInformalFemaleLow,MaximumInformalFemaleMedium,MaximumInformalMaleLow,MaximumInformalMaleMedium,MaximumMaritalFemaleMedium,MaximumMaritalMaleMedium,MaximumTransitoryFemaleLow,MaximumTransitoryFemaleMedium,MaximumTransitoryMaleLow,MaximumTransitoryMaleMedium,MigoriInformalCondomsMax,MigoriPropLowRisk,MigoriTransitoryCondomsMax,MaritalCondomMax,MaritalCondomMid,MaritalCondomRate,MaritalFormationRate,NyamiraInformalCondomsMax,NyamiraPropLowRisk,NyamiraTransitoryCondomsMax,ProbExtraInformalFemaleLow,ProbExtraInformalFemaleMedium,ProbExtraInformalMaleLow,ProbExtraInformalMaleMedium,ProbExtraTransitoryFemaleLow,ProbExtraTransitoryFemaleMedium,ProbExtraTransitoryMaleLow,ProbExtraTransitoryMaleMedium,PreARTLinkMaximum,PreARTLinkMid,PreARTLinkMinimum,RiskAssortivity,SeedYearHigh,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SiayaInformalCondomsMax,SiayaPropLowRisk,SiayaTransitoryCondomsMax,TransitoryCondomMax,TransitoryCondomMid,TransitoryCondomRate,TransitoryFormationRate,run_number
189,-1,cc0bef13-36d4-e811-a2bd-c4346bcb1555,2.89E+42,1,2003.299061,0.001794624,0.197710661,0.575716126,0.25299026,0.000200227,1998.366344,1.773366595,0.232067171,0.75,0.217062329,0.936737145,0.359581489,0.185081527,0.748122324,0.337028882,1.533746398,1.204681347,1.244806239,2.517024663,1.117081335,2.717209451,1.072474587,1.34276075,1.67017926,2.897597375,1.728815209,3,0.213625444,0.792037338,0.26039951,0.174262627,1996.341451,2.182525579,6.54E-05,0.1069256,0.934106638,0.30605348,0.34816223,0.406042845,0.251433223,0.419937993,0.040803451,0.45364397,0.31767452,0.623057434,0.753395214,2002.785647,0.403129761,0.675906844,1982,0.072415313,16.11856241,0.044341374,15.97248449,0.137519605,0.733607673,0.347216427,0.289927756,1998.013185,1.968073624,0.001471038,22458
190,-1,87c47d0d-31dc-e811-a2bd-c4346bcb1555,3.56E+42,0.999256492,2002.872608,0.001323017,0.209471794,0.61942373,0.278273216,9.13E-05,1998.708809,1.561034742,0.201854636,0.75,0.203387306,0.95,0.299626285,0.195623376,0.763456222,0.3240919,2.448705615,1.731703422,1.122822607,2.504033915,1.179611814,2.795530156,1.147069842,1.282930666,1.550923411,2.957428785,1.744521434,3,0.191641356,0.853160716,0.308915923,0.149986768,1995.768924,1.981202794,5.58E-05,0.15803112,0.91987201,0.294784963,0.387392801,0.351076409,0.253463471,0.461010647,0.025791203,0.44795869,0.361702142,0.599267561,0.83605314,2003.386081,0.556630167,0.613792598,1982,0.079950491,16.90918842,0.056854962,15.86339489,0.184364779,0.703656813,0.291013354,0.282463439,1998.930789,2.185810472,0.001690025,62081
191,-1,9e6b5662-fbd9-e811-a2bd-c4346bcb1555,3.09E+42,0.984566034,2003.28261,0.001460033,0.235859115,0.60469951,0.244652422,0.000192221,1999.197475,1.891151907,0.222483481,0.75,0.223814307,0.93472538,0.368609946,0.17229193,0.761617391,0.334812407,1.692605261,1.248568891,1.185416785,2.557847002,1.080069097,2.712810306,1.081105312,1.357737828,1.584707988,2.925146217,1.681716519,2.982008057,0.204113596,0.798021385,0.26587358,0.184499402,1995.955564,2.365402672,6.04E-05,0.134246835,0.912953149,0.289888666,0.374411126,0.40978668,0.232093173,0.405447454,0.040662417,0.481559589,0.317219131,0.611108255,0.757843388,2003.978853,0.365406126,0.667153609,1982,0.065861126,16.08416589,0.052378553,15.89057866,0.138276748,0.732498909,0.322971495,0.279630968,1998.077263,1.770289887,0.001430162,51978
192,-1,b122888e-f4dc-e811-a2bd-c4346bcb1555,3.75E+42,0.993123942,2002.377642,0.001294148,0.196819955,0.594548033,0.286332967,0.000113248,1999.528374,1.772781424,0.232158943,0.75,0.210023621,0.95,0.264152486,0.20523488,0.753606325,0.326974295,2.076700033,1.448656,1.181174769,2.47898586,1.17272496,2.79364369,1.086164049,1.384164853,1.599939197,2.983333546,1.728054009,2.954489839,0.183381516,0.813415399,0.272917455,0.171128736,1995.849888,1.946484193,5.48E-05,0.165013317,0.919780631,0.289478351,0.370597428,0.389987127,0.284207322,0.469134698,0.027585304,0.491065234,0.346637221,0.607097035,0.829603297,2002.49284,0.449188002,0.690543753,1982,0.089724428,16.55315589,0.04,15.84851747,0.189273974,0.699196577,0.336831194,0.284577512,1997.661446,1.903243619,0.001428777,9918
193,-1,4a99a203-69d6-e811-a2bd-c4346bcb1555,2.53E+42,0.977603632,2003.064696,0.001622429,0.216706002,0.568028567,0.242019453,0.000166242,1998.723874,1.758358399,0.221863734,0.75,0.217829694,0.943255626,0.377017916,0.188063424,0.760969106,0.358512104,1.538747687,1.128632769,1.24968129,2.531310791,1.148930306,2.640374848,1.074916819,1.303050637,1.6962664,2.973035924,1.680217443,2.972698144,0.202801378,0.790241945,0.269067055,0.183281131,1995.999873,2.022441071,5.98E-05,0.094437986,0.940664369,0.286662238,0.354669529,0.395955179,0.247446828,0.417483763,0.035372388,0.458225308,0.338933685,0.586484189,0.721186616,2002.834057,0.401681538,0.666162139,1982,0.089388657,15.79027145,0.04,15.81601123,0.150032559,0.71684291,0.318300136,0.28537461,1997.851354,1.821337056,0.001454268,8116
194,-1,28a2e06b-56d5-e811-a2bd-c4346bcb1555,3.19E+42,1,2001.937509,0.001407776,0.202878347,0.612227764,0.259416081,9.13E-05,1999.175748,1.652664823,0.219528444,0.75,0.196814571,0.95,0.307066776,0.20972335,0.746976488,0.303654274,2.407553495,1.487724612,1.149881676,2.446480356,1.203011774,2.833886819,1.105821382,1.313429381,1.60708314,2.968186953,1.744214534,3,0.182042665,0.849408488,0.2582242,0.1561756,1995.812598,1.921399553,5.48E-05,0.179890741,0.905490089,0.321463668,0.388220432,0.38492691,0.237199185,0.432204692,0.013462036,0.472924266,0.353286429,0.636582098,0.858573549,2002.883227,0.54512187,0.632289945,1982,0.099680608,16.89001122,0.04,16.07598538,0.204175972,0.684460279,0.302666388,0.250100999,1997.262494,2.010810199,0.001702603,57129
195,-1,de25b0ef-fad9-e811-a2bd-c4346bcb1555,3.31E+42,1,2002.068603,0.00132824,0.206406367,0.641012828,0.288157027,9.13E-05,1999.07255,1.528454577,0.211185706,0.75,0.185964745,0.95,0.311930549,0.195047011,0.757645218,0.290441299,2.603705649,1.546185483,1.100219189,2.644211122,1.117711507,2.864758721,1.161449865,1.294638934,1.521279557,2.922291955,1.693638493,3,0.177320737,0.855759198,0.299327987,0.14406998,1995.768681,1.802276449,5.48E-05,0.209195829,0.913645529,0.296977298,0.401687526,0.36405161,0.241075988,0.452904365,0.024068036,0.500928321,0.336725876,0.617209352,0.860116605,2003.25334,0.520535114,0.631372351,1982,0.07392627,16.98457064,0.06094103,15.82053253,0.194196813,0.699116991,0.289751586,0.304995529,1998.654197,2.032195958,0.001511606,37112
196,-1,773c6d01-70db-e811-a2bd-c4346bcb1555,2.75E+42,0.984284772,2003.017975,0.001457565,0.196285153,0.59508352,0.263338341,0.000180865,1999.516635,1.554636283,0.239709844,0.75,0.205200438,0.95,0.283026081,0.166727087,0.766213778,0.337820754,1.96423333,1.452200125,1.083099982,2.479585429,1.154514872,2.71082071,1.121560766,1.315194472,1.577529973,2.995470519,1.734097396,2.90487194,0.167182868,0.808897459,0.313116152,0.183774276,1995.268697,1.914429239,6.22E-05,0.157188487,0.924667327,0.288092567,0.376489937,0.386762746,0.247101925,0.449106137,0.01414415,0.477324488,0.33654077,0.672257449,0.830295742,2002.59392,0.481510203,0.737998126,1982,0.080854173,16.70354742,0.042623754,15.95138222,0.17692046,0.707338151,0.321547896,0.30538777,1997.057228,1.813046705,0.001516932,51346
197,-1,c80a37f9-bdda-e811-a2bd-c4346bcb1555,3.58E+42,0.972339253,2003.188795,0.001466036,0.188152587,0.583437722,0.212042278,0.000154246,1998.064793,1.722330431,0.238994843,0.75,0.205248063,0.948830976,0.349874475,0.182489927,0.774810779,0.360125829,1.806256126,1.215070635,1.239013289,2.47607357,1.133962466,2.844182719,1.089143277,1.342809652,1.658130721,3,1.749408628,3,0.209440837,0.795131563,0.269139126,0.195986559,1996.311152,2.132314686,5.48E-05,0.119865073,0.947802925,0.27577276,0.369116573,0.38819345,0.22826912,0.41597201,0.032404863,0.520923403,0.311794486,0.655868711,0.817057805,2002.567257,0.387318782,0.65872772,1982,0.077556025,16.82478963,0.041243208,16.0775624,0.158885382,0.709048589,0.319128104,0.293270426,1996.924406,1.95906319,0.00136248,6046
198,-1,ee6a53dc-b8da-e811-a2bd-c4346bcb1555,3.97E+42,1,2002.507026,0.001496126,0.189682417,0.610692205,0.263606458,9.13E-05,1998.676505,1.773992276,0.205406285,0.75,0.186434479,0.95,0.30908306,0.18061037,0.770083795,0.347659894,2.123656639,1.402103479,1.189143718,2.583542999,1.195584563,2.851307471,1.124163643,1.344561984,1.54607287,2.999258045,1.725671248,2.976999443,0.224674079,0.813617226,0.275918908,0.176232239,1996.327198,1.942965846,6.06E-05,0.133895234,0.937935312,0.299347186,0.337639596,0.387816092,0.24993388,0.420818485,0.026512838,0.508807086,0.344243707,0.679554433,0.796810182,2003.417965,0.390042158,0.675886917,1982,0.092429138,16.65365844,0.055903466,15.6427691,0.15926103,0.694630577,0.338442129,0.300015473,1997.031655,1.914586949,0.001446189,11596
199,-1,78b3495f-ffd2-e811-a2bd-c4346bcb1555,2.24E+42,1,2002.809919,0.001381241,0.194441688,0.614103551,0.269819388,0.000114454,1998.576308,1.715388469,0.233141362,0.75,0.17706834,0.95,0.337468197,0.187507446,0.759909341,0.340549302,1.994538742,1.484676751,1.1296577,2.495734325,1.193313409,2.706808688,1.132236048,1.332774212,1.584901888,2.990281743,1.731813302,2.997085665,0.199028599,0.796943662,0.267481272,0.190515443,1995.906474,1.947453024,5.49E-05,0.134906943,0.923047138,0.291923707,0.366781954,0.397268978,0.24513446,0.43904054,0.028681419,0.491608987,0.343275174,0.673472496,0.816677205,2003.528559,0.34864723,0.698527188,1982,0.081996744,16.49286048,0.050295384,15.87479744,0.179023507,0.710637861,0.308257006,0.302186316,1998.328252,1.910494031,0.001434651,4209
200,-1,77297013-00d3-e811-a2bd-c4346bcb1555,2.42E+42,0.996684397,2002.855844,0.001368675,0.212746474,0.640017324,0.304621878,0.000125061,1999.326941,1.536919812,0.206668242,0.75,0.192012866,0.95,0.305226032,0.183277398,0.784398855,0.298498025,2.403322894,1.37765391,1.132580984,2.545693298,1.132238575,2.633160989,1.113784547,1.305391463,1.562982237,2.940951834,1.746291896,3,0.172251141,0.871646205,0.31807184,0.14821262,1995.419353,1.820360741,6.00E-05,0.177587678,0.935540941,0.285154673,0.382669664,0.36923331,0.232919088,0.431446271,0.03456572,0.478744055,0.351406041,0.601868478,0.802195986,2002.486292,0.575187974,0.567824867,1982,0.070927891,16.61031051,0.043808122,15.83425047,0.17799909,0.705395009,0.270669321,0.290910263,1999.856051,2.16933989,0.00175736,14857
201,-1,c923b71f-38d4-e811-a2bd-c4346bcb1555,1.23E+42,1,2002.130055,0.001329333,0.23282237,0.630857681,0.30748431,9.13E-05,1999.947607,1.508939233,0.215819836,0.75,0.194463845,0.95,0.314554881,0.173675494,0.730782412,0.306115424,2.287862903,1.40512399,1.157376416,2.530609581,1.104149281,2.751000491,1.156047178,1.311625209,1.623449186,3,1.707780246,3,0.177978451,0.868534633,0.310666075,0.155473496,1995.460173,1.823315283,6.25E-05,0.177002149,0.929481791,0.313899808,0.412344205,0.375916128,0.230038021,0.442179413,0.049896532,0.422035264,0.359635238,0.606942855,0.799098401,2002.184257,0.574681532,0.580451687,1982,0.054624859,16.7440693,0.050148628,15.92683178,0.187227121,0.702764531,0.290509079,0.300937562,1999.438771,2.323582887,0.001710734,28374
202,-1,be73d173-54d5-e811-a2bd-c4346bcb1555,2.83E+42,1,2003.056049,0.001548179,0.208265321,0.604946548,0.297124451,0.000135536,1999.922509,1.493671609,0.221471943,0.75,0.188954301,0.941849359,0.311936999,0.194526273,0.768957161,0.276299959,2.325708226,1.31834476,1.149423094,2.617751551,1.20594716,2.66615022,1.157239069,1.269250479,1.593326301,2.96893641,1.67309191,3,0.185552482,0.852569682,0.316265978,0.147344607,1996.570361,1.702413165,5.96E-05,0.190906936,0.918700825,0.281341822,0.358971311,0.358705475,0.274268233,0.455393886,0.033638579,0.497718226,0.349147379,0.618409045,0.74242226,2002.557643,0.545179102,0.609603113,1982,0.065233798,16.67792274,0.04,16.03345496,0.195334769,0.68950894,0.28924762,0.301457455,1998.341072,2.146030953,0.001664758,17724
203,-1,13ebab9c-f1dc-e811-a2bd-c4346bcb1555,3.87E+42,1,2003.100995,0.001394158,0.201289565,0.605109515,0.301693358,0.000132819,1999.615531,1.682034617,0.211904851,0.75,0.199953967,0.95,0.311801036,0.187743202,0.772230777,0.287158599,2.289716737,1.586691367,1.095080156,2.583412718,1.1917438,2.725370406,1.155263081,1.282650181,1.588777285,2.866976295,1.715986493,2.974456563,0.188461028,0.856397062,0.312455807,0.1436066,1995.149404,1.906370087,5.67E-05,0.214205331,0.92193696,0.279363818,0.351983449,0.358635942,0.246895321,0.420606155,0.02450276,0.498505028,0.316894039,0.625677824,0.860340856,2002.232495,0.561188069,0.551742231,1982,0.073651432,16.74919898,0.056407593,15.79187079,0.195968643,0.72415338,0.309991077,0.288562866,1998.521277,2.135264886,0.001588765,24980
204,-1,b8bd7c73-01d3-e811-a2bd-c4346bcb1555,2.39E+42,1,2003.281,0.001688727,0.234905932,0.585784564,0.241090845,9.13E-05,1998.471732,1.736946582,0.232765256,0.75,0.237155426,0.941784313,0.346734732,0.166291875,0.779171699,0.348599991,1.512615395,1.200049316,1.25036409,2.461133958,1.108067954,2.693762041,1.144376008,1.301350745,1.657958861,2.961629363,1.731149308,2.967021863,0.19892733,0.793678639,0.259928844,0.17542648,1995.831105,1.997523615,5.48E-05,0.109931828,0.924607448,0.303542634,0.371202126,0.399197634,0.241027061,0.438716907,0.034356923,0.434275965,0.337991825,0.645689897,0.704495243,2002.78191,0.352598115,0.634547547,1982,0.084078153,16.1588005,0.058821405,15.96206726,0.120783807,0.709615016,0.336214076,0.2691131,1998.017722,1.87527744,0.00139748,9326
205,-1,01e2efd7-d5d8-e811-a2bd-c4346bcb1555,2.67E+42,1,2002.900836,0.001423395,0.218973207,0.63399352,0.316920577,9.13E-05,1999.635052,1.52086758,0.198393595,0.75,0.196976868,0.95,0.316876174,0.183464338,0.766372509,0.288077452,2.628171698,1.477300305,1.152183626,2.632872367,1.119488087,2.789137073,1.146756998,1.34032639,1.583185809,2.868161784,1.721554577,3,0.174149534,0.874136202,0.339082904,0.161082333,1995.437693,1.82959282,7.70E-05,0.188794645,0.937214989,0.29454814,0.388834053,0.358517222,0.245279715,0.442132383,0.028360362,0.43025712,0.331480981,0.619407456,0.784409675,2002.6359,0.54490756,0.634235028,1982,0.072019804,17.06371989,0.055353071,16.10252663,0.169157878,0.702154016,0.287393145,0.294952191,1999.548786,2.14658053,0.001736776,9337
206,-1,27295449-f8dc-e811-a2bd-c4346bcb1555,3.79E+42,1,2002.913799,0.001491658,0.186558989,0.601386949,0.279918212,0.000130576,2000.047262,1.543514543,0.217135743,0.75,0.206994478,0.948917139,0.312367086,0.18125673,0.762218576,0.311551032,1.967360491,1.352470189,1.139403944,2.442391367,1.161726854,2.745539079,1.067597663,1.333088962,1.540968435,2.88521612,1.725020256,2.941278704,0.174362167,0.825868314,0.296901855,0.152515783,1995.669157,2.021995794,5.61E-05,0.183026321,0.924187524,0.297552958,0.377266582,0.397257528,0.224822406,0.431470061,0.032557367,0.47631508,0.317653981,0.633157187,0.799743896,2002.979385,0.474350543,0.618746692,1982,0.093663153,16.69709623,0.04,15.75856899,0.180302156,0.685912406,0.300923099,0.289584261,1997.773093,1.954300218,0.00151755,55219
207,-1,1369c8a6-01d3-e811-a2bd-c4346bcb1555,2.75E+42,0.998071884,2003.161014,0.001666558,0.221039889,0.559233446,0.237670587,9.13E-05,1998.35421,1.809703819,0.242920999,0.75,0.216416852,0.940180059,0.359234653,0.179133864,0.750185128,0.351060109,1.469656334,1.091434106,1.24541211,2.553291807,1.089266466,2.714448557,1.100875465,1.281691502,1.714139453,2.911327102,1.677594259,3,0.189713719,0.785969108,0.252452111,0.184445858,1996.245396,2.075141985,5.57E-05,0.103219905,0.95,0.293866962,0.354632943,0.374399634,0.253514051,0.419567393,0.035142441,0.468870662,0.309365255,0.620447583,0.734816228,2002.919865,0.391810268,0.661012527,1982,0.087408278,16.00997851,0.046720071,15.99411249,0.160800096,0.72509619,0.31977125,0.269453423,1997.401476,1.706388263,0.001401012,17860
208,-1,ddbcc68e-70d6-e811-a2bd-c4346bcb1555,3.38E+42,1,2002.757061,0.001348423,0.209183897,0.638742664,0.306237215,9.13E-05,1999.488974,1.544652545,0.213797617,0.75,0.184553499,0.95,0.312188762,0.180739736,0.755566145,0.311796379,2.395388976,1.438608739,1.147496801,2.553121789,1.135353783,2.687071962,1.148293868,1.310302679,1.573541113,2.954860702,1.715779538,2.991145342,0.190707811,0.861325832,0.326738555,0.155212043,1995.814721,1.815362273,6.28E-05,0.182159057,0.926799617,0.302455694,0.390368502,0.374456991,0.231282984,0.437012776,0.03773975,0.456535513,0.342209331,0.586969829,0.792931979,2002.434267,0.573263437,0.595402467,1982,0.071860226,16.6637069,0.045686704,15.85184859,0.189771448,0.696076038,0.286635957,0.290184116,1999.470254,2.19210672,0.001711214,53026
209,-1,e4bcc68e-70d6-e811-a2bd-c4346bcb1555,3.45E+42,0.975078633,2002.921677,0.001406305,0.201481918,0.603287836,0.25326693,0.00014816,1999.108521,1.719152367,0.222413958,0.75,0.199729486,0.95,0.306706132,0.191928517,0.762063307,0.304349293,2.204492201,1.418058677,1.14563671,2.495936001,1.171363387,2.761778436,1.143002094,1.329443343,1.621708974,2.942005488,1.697201859,2.944881055,0.160645293,0.838488323,0.290548764,0.156820348,1996.129263,2.050240764,5.95E-05,0.164959897,0.909268564,0.281245918,0.366013652,0.376997925,0.241291486,0.439163188,0.025137258,0.445423559,0.349415163,0.687121272,0.864019634,2003.062722,0.527148746,0.674930565,1982,0.085814799,16.95977793,0.07035017,16.06727743,0.166371407,0.714753311,0.288401611,0.292484705,1997.635772,1.88172116,0.001569491,3583
210,-1,e441da18-b3d1-e811-a2bd-c4346bcb1555,2.19E+42,0.996631128,2002.680321,0.001370894,0.200413201,0.63326421,0.272326021,9.13E-05,1999.99688,1.784189446,0.215075465,0.75,0.202658405,0.932868245,0.308995409,0.198110733,0.788973301,0.303321741,2.22843382,1.416240239,1.140084723,2.462339793,1.213606776,2.830348893,1.093984965,1.282581279,1.527776667,2.903522131,1.683571174,2.933633776,0.184643035,0.83849843,0.289509269,0.144246844,1995.433121,1.941721428,5.60E-05,0.163229258,0.914344174,0.323612658,0.380684977,0.385263655,0.239781559,0.449920201,0.026740321,0.421539413,0.335904461,0.610567495,0.88804891,2002.910146,0.544112833,0.641776895,1982,0.071960662,16.44681564,0.044699224,15.84367494,0.195212971,0.703155311,0.306072312,0.280833344,1997.301054,2.046376268,0.001523342,24006
211,-1,fe61ec22-f7dc-e811-a2bd-c4346bcb1555,2.84E+42,0.98266765,2002.94974,0.00120462,0.225790255,0.657096476,0.311076032,0.000149415,1999.539954,1.550826237,0.177412228,0.75,0.174630632,0.944108913,0.293937128,0.194751399,0.727179631,0.300848727,2.761170242,1.392929762,1.192003164,2.670064467,1.242016435,2.583336139,1.139953942,1.259354442,1.617388883,3,1.683241804,2.96106192,0.225938815,0.885149,0.299985058,0.162625066,1995.976814,1.920718969,5.58E-05,0.178615545,0.929237182,0.318353553,0.370425205,0.366705961,0.240429294,0.441780223,0.035571689,0.454936605,0.330287737,0.537528343,0.811853854,2001.670009,0.521711026,0.619328525,1982,0.068367454,16.50439577,0.04,15.90990749,0.207879414,0.701693459,0.272694752,0.287337224,2000.565822,2.315691858,0.001552714,64147
212,-1,76085ed0-b6da-e811-a2bd-c4346bcb1555,3.59E+42,1,2003.722612,0.001816563,0.215466362,0.574601744,0.231410043,9.36E-05,1998.340573,1.720051013,0.21964809,0.75,0.21729125,0.940883864,0.355468894,0.181436541,0.755032369,0.350977274,1.555170313,1.186608451,1.220378386,2.433138216,1.102143734,2.873404397,1.117637705,1.374319153,1.695842959,3,1.751634281,2.994471662,0.192367748,0.790291124,0.250168213,0.192726464,1994.600031,2.157566264,5.48E-05,0.10255895,0.944146897,0.309136497,0.357465138,0.383596782,0.267733282,0.401249345,0.039658539,0.469331174,0.311916177,0.611008107,0.688281505,2003.024441,0.443989484,0.715334285,1982,0.089516651,15.99186424,0.050425165,15.97647397,0.156849796,0.726105074,0.313587163,0.274881337,1997.710894,2.051655616,0.001362586,41468
213,-1,7ee5ead5-71d6-e811-a2bd-c4346bcb1555,3.15E+42,0.997143543,2002.516053,0.001396094,0.209197723,0.580917437,0.274362842,0.000178985,2000.076155,1.748486768,0.223684224,0.75,0.206066285,0.95,0.314229885,0.192245155,0.765604346,0.336683343,1.985661703,1.274125736,1.145127411,2.543535872,1.166131174,2.703937784,1.101165516,1.362163413,1.603746789,3,1.677609366,2.962949288,0.212938278,0.811103078,0.272284723,0.186914118,1995.738104,2.152259627,5.93E-05,0.157377781,0.941212572,0.292606121,0.381452009,0.393828484,0.244951071,0.422049736,0.014566004,0.493986818,0.346232489,0.658090286,0.762563252,2003.302843,0.393691024,0.724463384,1982,0.083964307,16.41579045,0.051177758,15.38822758,0.168228088,0.710244966,0.312058953,0.283069308,1997.637096,1.929937953,0.001433762,48313
214,-1,0f91ed7f-fcd9-e811-a2bd-c4346bcb1555,3.36E+42,0.99056953,2002.114237,0.001457941,0.220230511,0.625007601,0.274032963,9.13E-05,1999.754261,1.604588777,0.199167386,0.75,0.211078508,0.948439379,0.30814548,0.203463391,0.75919084,0.318438539,2.135355916,1.418041914,1.147170458,2.379006502,1.218813725,2.813205088,1.079476187,1.347536239,1.614232821,2.96282532,1.705899633,2.924956259,0.175178323,0.848209981,0.303084271,0.156721147,1995.511928,1.801084067,5.94E-05,0.165215652,0.925131514,0.309870499,0.408863236,0.380362868,0.252265347,0.47925765,0.010658137,0.434331549,0.351366837,0.663319301,0.819883112,2001.954568,0.537239542,0.632163012,1982,0.109585608,16.88738313,0.04,15.92872485,0.192453589,0.706854712,0.296539885,0.256976291,1997.711418,2.118195455,0.001535615,12129
215,-1,39a0bcc8-fdd9-e811-a2bd-c4346bcb1555,1.82E+42,0.962063187,2002.294151,0.001510376,0.187588085,0.591903323,0.290539452,9.13E-05,1999.201966,1.724611756,0.223782111,0.75,0.208150959,0.946327954,0.312651459,0.193264651,0.763909314,0.35318171,2.079581996,1.291747301,1.152879225,2.570636695,1.114910311,2.685617248,1.084310753,1.310054729,1.559895504,2.998324929,1.723107317,2.88868118,0.177294101,0.815905393,0.29468951,0.175661907,1995.500479,2.092459866,5.60E-05,0.177032266,0.916930355,0.303015165,0.374035322,0.383162905,0.249937878,0.458391789,0.030029684,0.445228805,0.32454021,0.65115424,0.807489684,2003.352216,0.445264523,0.692788847,1982,0.100999646,16.88316046,0.051846407,15.57983819,0.183119363,0.669776512,0.320375654,0.286624764,1997.756692,1.795814953,0.001389494,22756
216,-1,e91944c9-fbd9-e811-a2bd-c4346bcb1555,2.91E+42,0.933222635,2002.381927,0.001381662,0.192559132,0.59532354,0.260154239,9.13E-05,1998.952103,1.710613523,0.234981871,0.75,0.197503977,0.93760188,0.299828702,0.181444838,0.772748269,0.347092651,1.880389307,1.225248029,1.137652665,2.446918358,1.145613686,2.771985788,1.096799007,1.296144681,1.587370119,3,1.718385955,3,0.190443182,0.826125335,0.284291399,0.171381351,1995.977248,2.00182769,5.48E-05,0.156547846,0.925223507,0.325127468,0.379008243,0.392672019,0.251569628,0.43160559,0.025869231,0.470087845,0.324024276,0.645592411,0.789391658,2002.875808,0.411592089,0.694425106,1982,0.079106969,16.40422713,0.048391566,15.61880012,0.175028506,0.702541776,0.308591001,0.289686772,1997.998004,1.795807657,0.001354283,20877
217,-1,ed7ddb38-b5d1-e811-a2bd-c4346bcb1555,2.01E+42,1,2002.112838,0.001475072,0.19590442,0.606244168,0.316349039,9.13E-05,1998.984372,1.668836572,0.226083576,0.75,0.190183243,0.942507629,0.281022773,0.20749753,0.774013775,0.317670268,1.975875317,1.413861387,1.17686081,2.383138418,1.118066474,2.832757581,1.136557039,1.396512856,1.591112568,2.915643943,1.76736449,2.996417904,0.172916271,0.821225506,0.302830723,0.15189354,1995.477949,2.03181183,5.48E-05,0.150832724,0.936942744,0.276863433,0.373120588,0.395217885,0.244654148,0.441558514,0.013910478,0.48032163,0.332753473,0.6318549,0.842715762,2003.24481,0.465987151,0.683689744,1982,0.091689027,16.69166012,0.058910843,15.93265219,0.178140407,0.69333738,0.329555507,0.298711044,1998.210377,1.827368242,0.00130049,33494
218,-1,cf8cb910-f3dc-e811-a2bd-c4346bcb1555,3.31E+42,1,2002.969163,0.001156946,0.189327884,0.634001569,0.298284838,0.000147915,1999.299556,1.432538995,0.19342494,0.75,0.182558884,0.938071713,0.295153918,0.200817154,0.761744821,0.308918298,2.616086165,1.278646145,1.110872763,2.651244764,1.200421328,2.691932414,1.155174661,1.208640186,1.613016043,3,1.624661992,2.954359455,0.211525225,0.867475103,0.303258862,0.162650188,1996.035586,1.775667794,7.45E-05,0.181336414,0.942811362,0.31248193,0.392045199,0.386739836,0.223146647,0.432643043,0.037542058,0.419629012,0.3295047,0.532248002,0.79085231,2001.781621,0.483135258,0.596197522,1982,0.062703173,16.47557562,0.059733346,15.97706243,0.205482661,0.6631304,0.258377546,0.291280303,2000.246595,2.160522345,0.001639059,5863
219,-1,cab8f0cd-2fd4-e811-a2bd-c4346bcb1555,3.25E+42,1,2003.071128,0.001482129,0.238950112,0.540366022,0.259742857,0.000181702,1999.21736,1.77981124,0.223111855,0.75,0.218650009,0.947700787,0.388547915,0.170238601,0.767911665,0.36297573,1.436731406,1.150148475,1.216172453,2.479099635,1.108174193,2.726675681,1.095868701,1.342678399,1.617639328,2.961442903,1.770213266,2.983343417,0.185320656,0.780017065,0.264913831,0.194321472,1996.33561,2.040844918,6.63E-05,0.120652481,0.938322064,0.309155998,0.344720153,0.387750597,0.269554698,0.424011714,0.041797017,0.509951702,0.316890763,0.638771023,0.694951963,2002.623441,0.414133257,0.657134312,1982,0.089490997,15.97829465,0.041979328,15.91558229,0.146479131,0.706605286,0.329052915,0.274475931,1997.775317,1.915134687,0.001269948,44862
