"parameterization_id","SeedYr HIGH","BaseInfectivity","SexualDebutAgeFemaleWeibullScale","SexualDebutAgeFemaleWeibullHeterogeneity","SexualDebutAgeMaleWeibullScale","SexualDebutAgeMaleWeibullHeterogeneity","TransitoryFormationRate","InfmormalFormationRate","MaritalFormationRate","MaleToFemaleYoung","MaleToFemaleOld","TransitoryCondomMid","TransitoryCondomRate","TransitoryCondomMax","InformalCondomMid","InformalCondomRate","InformalCondomsMax","MaritalCondomMid","MaritalCondomRate","MaritalCondomMax","RiskAssortivity","ProbExtraTransitoryMaleLow","ProbExtraTransitoryMaleMedium","ProbExtraTransitoryFemaleLow","ProbExtraTransitoryFemaleMedium","ProbExtraInformalMaleLow","ProbExtraInformalFemaleLow","MaximumTransitoryMaleLow","MaximumTransitoryFemaleLow","MaximumInformalMaleLow","MaximumInformalFemaleLow","ProbExtraInformalMaleMedium","ProbExtraInformalFemaleMedium","MaximumTransitoryMaleMedium","MaximumTransitoryFemaleMedium","MaximumInformalMaleMedium","MaximumInformalFemaleMedium","MaximumMaritalMaleMedium","MaximumMaritalFemaleMedium","InformalDurationHeterogeneity","Homa_BayTransitoryCondomsMax","Homa_BayInformalCondomsMax","Homa_BayPropLowRisk","KisiiTransitoryCondomsMax","KisiiInformalCondomsMax","KisiiPropLowRisk","KisumuTransitoryCondomsMax","KisumuInformalCondomsMax","KisumuPropLowRisk","MigoriTransitoryCondomsMax","MigoriInformalCondomsMax","MigoriPropLowRisk","NyamiraTransitoryCondomsMax","NyamiraInformalCondomsMax","NyamiraPropLowRisk","SiayaTransitoryCondomsMax","SiayaInformalCondomsMax","SiayaPropLowRisk","PreARTLinkMinimum","PreARTLinkMaximum","PreARTLinkMid","ARTLinkMax","ARTLinkMid","run_number","iteration_number","sim_id","likelihood"
258,1982,9e-04,15.90375392,0.052793838,15,0.2485786,0.001899429,9.13e-05,7.63e-05,2.784220453,2.695257881,1990.493844,0,0.037088052,2004.43768,2.960929548,0.206568857,1993.293905,0.206880594,0.236243893,0.309522057,0.052007919,0.63734929,0.09594345,0.579107441,0.439095822,0.045039889,1.706974187,1.706974187,1.844555137,1.844555137,0.387780182,0.5,2.038092572,2.038092572,2.537778968,2.537778968,0.948425591,0.948425591,0.75,0.422918052,0.190327043,0.5,0.38722,0.276044202,0.734960792,0.1355564,0.107647761,0.627251855,0.200723948,0.085603946,0.725127752,0.280481129,0.273523645,0.514066517,0.389464616,0.31290526,0.562605184,0.233600045,0.460203948,1995.098282,0.957811093,1999.11796,57690,-1,NA,1
259,1982,9e-04,15,0.04,15.24730601,0.212695275,0.001423811,9.13e-05,6.05e-05,2.668904176,2.695257881,1996.012351,0,0.213392637,2001.950452,2.069394633,0.004350666,1997.612859,2.008674966,0.271827581,0.616483298,0.064974245,0.750469369,0.095198986,0.776753837,0.256772744,0.5,1.889549054,1.889549054,1.330184705,1.330184705,0.367475588,0.435683382,2.867504013,2.867504013,2.581771423,2.581771423,0.934760412,0.934760412,0.75,0.102730638,0.096292868,0.590655233,0.461975712,0.16220442,0.902489224,0.368037118,0.246540329,0.655321125,0.289304627,0.23217335,0.876288278,0.328918282,0.4,0.78277741,0.404724112,0.25791164,0.515753331,0.441482421,0.442086277,1999.936291,1,1995.207192,3640,-1,NA,1
260,1982,9e-04,15.41933131,0.04,15.63615597,0.264633709,0.002445863,0.000112564,6.08e-05,3.062762799,2.695257881,1994.114425,0.0976833,0.042123049,2003.993355,2.646357615,0.276206862,1993.57912,0.123204618,0.298514684,0.287790914,0.080520305,0.547442039,0.063967518,0.563673276,0.549175246,0.132641655,1.519261451,1.519261451,1.872452607,1.872452607,0.325756276,0.5,1.788682806,1.788682806,2.911837118,2.911837118,0.903231815,0.903231815,0.75,0.403139024,0.302693603,0.509820671,0.412375848,0.25682038,0.733058026,0.156225743,0.080434897,0.536181966,0.095666679,0.086935729,0.729857033,0.238402671,0.282917046,0.515559616,0.5,0.235900992,0.506437804,0.189912089,0.590449899,2000.275766,1,1999.895335,22768,-1,NA,1
261,1982,9e-04,15.01310093,0.052691261,15,0.230863969,0.001397695,0.000181181,5.55e-05,2.983083093,2.695257881,1997.170362,0,0.163796565,1999.729335,2.354647193,0,1995.732376,1.888685239,0.2344155,0.661002247,0.043574279,0.639016753,0.096717218,0.747499234,0.276899667,0.453557115,1.978282085,1.978282085,1.538321453,1.538321453,0.314536487,0.445653292,2.866738781,2.866738781,2.75535722,2.75535722,0.975781314,0.975781314,0.75,0.140839311,0.095196815,0.608032901,0.5,0.225739415,0.863659398,0.337686857,0.262461519,0.74693945,0.296564378,0.294967813,0.811531631,0.387459686,0.394685801,0.839248181,0.439594048,0.259237476,0.5,0.485660319,0.4903321,2000.071665,1,1998.336348,38524,-1,NA,1
262,1982,9e-04,15.02571092,0.048835916,15.2989684,0.210504895,0.001343005,9.13e-05,5.48e-05,2.934638389,2.695257881,1996.377595,0.051514003,0.217815401,2002.431027,1.957156347,0.013039968,1997.070453,1.95537507,0.277640058,0.637662269,0.064406364,0.771235983,0.082514808,0.738612766,0.250150737,0.5,1.865793601,1.865793601,1.301917957,1.301917957,0.38913395,0.427353722,3,3,2.710416142,2.710416142,0.998597791,0.998597791,0.75,0.097880499,0.074973271,0.570738267,0.46588527,0.173647434,0.920257024,0.339904562,0.221648747,0.627403246,0.315795776,0.217726636,0.874151512,0.34997934,0.39885357,0.75769652,0.34761735,0.252120625,0.5,0.386199398,0.487680503,2000.343738,1,1995.435808,38832,-1,NA,1
263,1982,9e-04,15,0.066178603,15.17204195,0.058543434,0.001530155,9.13e-05,6.14e-05,2.164322219,2.695257881,2003.10415,0.086286923,0.16704781,2004.216097,1.940289774,0.108685868,1996.462572,1.345965875,0.206843302,0.521300443,0.11357587,0.775044216,0.105159314,0.636598018,0.290454248,0.481709,1.743875713,1.743875713,1.444999504,1.444999504,0.389741677,0.407182631,3,3,2.307814815,2.307814815,0.9,0.9,0.75,0.222523116,0.096199959,0.573037148,0.424059391,0.186539668,0.89742064,0.307825003,0.270241909,0.588398413,0.33765126,0.239095935,0.750353987,0.296149078,0.328426967,0.751749489,0.228509414,0.261072463,0.524489125,0.612096171,0.650901459,2007.126265,1,1996.338812,54858,-1,NA,1
264,1982,9e-04,15.82464436,0.058424938,15,0.257105174,0.0019548,9.24e-05,6.57e-05,2.508647202,2.695257881,1990.308692,0,0.036674999,2005,2.983558806,0.214228173,1992.965776,0.231681915,0.260527312,0.328380465,0.030968204,0.662416394,0.093380908,0.542502795,0.451203368,0,1.700756516,1.700756516,1.870730422,1.870730422,0.40001607,0.5,2.12145702,2.12145702,2.62345998,2.62345998,1.006210366,1.006210366,0.75,0.403949571,0.204840374,0.508068886,0.403490967,0.264332944,0.744437827,0.132909147,0.085759115,0.618688594,0.178621087,0.075122296,0.751400494,0.290696226,0.263844353,0.538820895,0.401336282,0.339043371,0.573879076,0.320749536,0.424103157,1996.165973,1,1999.089965,43746,-1,NA,1
265,1982,9e-04,15.10831156,0.045395397,15.34562538,0.130856817,0.001341365,0.000227815,6.88e-05,2.372180692,2.695257881,1998.96839,0.135040053,0.228594357,2005,2.167600755,0.06379448,1994.081752,2.246276794,0.289760675,0.659630647,0.077957793,0.775707144,0.094884851,0.701881676,0.278436648,0.5,1.847191347,1.847191347,1.477667593,1.477667593,0.365545553,0.5,2.835059015,2.835059015,2.324186056,2.324186056,0.9,0.9,0.75,0.223100543,0.058972593,0.619569134,0.499493088,0.151055171,0.911151399,0.298974999,0.192340228,0.645829862,0.341688273,0.219146816,0.894449518,0.311985339,0.332668325,0.711565383,0.302195961,0.236772778,0.522804125,0.599384863,0.730435129,2003.435789,0.992669895,1995.875438,5945,-1,NA,1
266,1982,9e-04,15,0.049315798,15,0.2263006,0.001443862,0.000126378,5.48e-05,2.858012549,2.695257881,1996.706148,0,0.182309505,1998.385013,2.382596736,0.022123891,1994.95314,1.923667256,0.244432005,0.688552012,0.012943965,0.618052405,0.092736419,0.794535801,0.272374365,0.431536575,1.907955987,1.907955987,1.515551033,1.515551033,0.292643783,0.428176194,2.816505668,2.816505668,2.758441703,2.758441703,0.941404675,0.941404675,0.75,0.139055906,0.109047846,0.606747537,0.489446346,0.251200312,0.87952757,0.355878182,0.243141705,0.720129599,0.291929493,0.290075471,0.787155465,0.354260837,0.4,0.837133178,0.40992438,0.245212335,0.526706249,0.482099029,0.526524825,1999.596766,1,1997.937562,5838,-1,NA,1
267,1982,9e-04,15.54318565,0.072539138,15.41908972,0.24030882,0.002137313,0.000172456,5.48e-05,2.31812222,2.695257881,1991.038379,0,0.089125331,2003.79913,2.934333485,0.220292437,1992.31505,0.342237323,0.265788023,0.369967512,0.010966897,0.625996962,0.100959787,0.531104979,0.509493129,0.059275399,1.717146242,1.717146242,1.786313869,1.786313869,0.420569512,0.499750417,2.002023116,2.002023116,2.671825733,2.671825733,0.985919019,0.985919019,0.75,0.377244555,0.222986128,0.516087912,0.429243398,0.266199253,0.761334252,0.099488401,0.091394218,0.621512561,0.160811281,0.116978167,0.744502354,0.315255568,0.232469007,0.54801593,0.424684942,0.276431399,0.562515579,0.262676041,0.314470124,1996.865372,1,1998.673103,36764,-1,NA,1
268,1982,9e-04,15.37878662,0.04,15.52792149,0.299569765,0.00186217,9.13e-05,7.51e-05,2.190496676,2.695257881,1995.668425,0.135833022,0.025710725,2004.138589,2.190422475,0.225695696,1994.98317,0.129299518,0.3,0.3660317,0.170511647,0.489708316,0.13879863,0.569573471,0.519884805,0.049442912,1.759802892,1.759802892,1.660394477,1.660394477,0.31647028,0.438136966,2.604677838,2.604677838,2.672772761,2.672772761,1.05157402,1.05157402,0.75,0.442028541,0.199525972,0.5,0.484221938,0.263913757,0.716494163,0.178904558,0.189503591,0.633771978,0.111242231,0.056276834,0.689317233,0.303464972,0.355028618,0.6624804,0.402907768,0.159109824,0.511711481,0.010046961,0.757907946,2002.017468,1,1997.83067,38579,-1,NA,1
269,1982,9e-04,15,0.053934821,15.36106564,0.230425643,0.001387753,0.000142357,5.48e-05,3.035813934,2.695257881,1996.995946,0.029992014,0.207441446,1998.735738,2.27980487,0.009660288,1994.885253,1.966823383,0.266451479,0.710237827,0.038303901,0.664743715,0.099158796,0.780213307,0.292489257,0.457037721,1.955236305,1.955236305,1.526263418,1.526263418,0.301484614,0.471691837,2.813607193,2.813607193,2.771152893,2.771152893,0.985978461,0.985978461,0.75,0.136888505,0.086891279,0.612704207,0.5,0.225812387,0.856472233,0.312675041,0.266841234,0.760728614,0.274180266,0.283681619,0.837209797,0.3515405,0.385863013,0.813167345,0.429622116,0.252051682,0.508605231,0.43609991,0.471310225,2000.732897,0.990732867,1998.591402,31184,-1,NA,1
270,1982,9e-04,15.35264889,0.04,15.31140487,0.32441729,0.001842187,0.000188545,6.21e-05,2.09393009,2.695257881,1996.519181,0.117344078,0.024389735,2003.415711,2.267798804,0.219493269,1995.214494,0.21001499,0.3,0.356747926,0.116478543,0.524349923,0.084510162,0.595707412,0.482156576,0.073274143,1.734102942,1.734102942,1.7938901,1.7938901,0.354135174,0.442844218,2.487842749,2.487842749,3,3,1.10496106,1.10496106,0.75,0.427004334,0.212570692,0.553160487,0.449308732,0.246262795,0.725665591,0.189008161,0.15540195,0.589402472,0.092482634,0.052025883,0.723646369,0.328723083,0.320089578,0.626120811,0.444850539,0.188139459,0.516581508,0,0.835411763,2003.049999,1,1997.123262,5736,-1,NA,1
271,1982,9e-04,15.50128864,0.059589991,15,0.242173866,0.001998826,0.000150626,5.48e-05,2.507974228,2.695257881,1990.545174,0,0.054373194,2004.296555,2.778843559,0.223962996,1992.665484,0.355581326,0.261865698,0.33654906,0,0.666814096,0.094508251,0.545610454,0.508386801,0,1.740214492,1.740214492,1.849875678,1.849875678,0.412483973,0.495323317,2.060655342,2.060655342,2.546579384,2.546579384,0.975176296,0.975176296,0.75,0.392281887,0.214467085,0.529131174,0.382380367,0.277672718,0.729586402,0.11854292,0.106553017,0.612649618,0.199351583,0.07906026,0.767777934,0.280277955,0.268261535,0.573418566,0.401225496,0.309267192,0.588869571,0.251886491,0.372651506,1996.508562,1,1998.168396,43660,-1,NA,1
272,1982,9e-04,15.42684416,0.04,15,0.288857248,0.0016665,9.13e-05,5.67e-05,2.449398267,2.695257881,1996.708639,0,0.025889738,2001.285554,2.355704987,0.145793786,1995.151358,0.385325096,0.264165803,0.334462069,0.132793427,0.59483271,0.082477526,0.598056805,0.474410018,0.16404619,1.80668923,1.80668923,1.919712709,1.919712709,0.410482319,0.492461436,2.593141008,2.593141008,2.920606762,2.920606762,1.154023019,1.154023019,0.75,0.385706553,0.162097353,0.607927789,0.46283999,0.246802276,0.793778759,0.201959014,0.143236118,0.58849633,0.091877521,0.032759175,0.737638085,0.327549837,0.34739263,0.586532533,0.487928029,0.176955387,0.522997139,0.016550754,0.725679184,2002.712107,0.843150374,2003.418915,11998,-1,NA,1
273,1982,9e-04,15.19518799,0.04,15.23565537,0.244038402,0.001482606,9.13e-05,6.52e-05,2.915438675,2.695257881,1996.807609,0,0.173950987,2000.897908,2.673579207,0.00347084,1996.685323,1.830111851,0.236127143,0.560926435,0.065151122,0.610071679,0.092467561,0.775922703,0.295037091,0.472018151,1.959426513,1.959426513,1.455134626,1.455134626,0.346085554,0.416876492,2.959434323,2.959434323,2.600999153,2.600999153,1.037603285,1.037603285,0.75,0.156106036,0.070697078,0.590935149,0.482767975,0.168051655,0.865415019,0.306449292,0.194681339,0.729470728,0.293759473,0.250699893,0.866426468,0.409176526,0.370653256,0.837951988,0.440346509,0.23731367,0.530554445,0.452374088,0.53540862,1999.029134,0.970697652,1997.451655,41722,-1,NA,1
274,1982,9e-04,15.34195783,0.061202453,15.59578157,0.131393317,0.001310791,0.000302701,6.63e-05,2.514407229,2.695257881,1999.94963,0.028947993,0.219722968,2004.892413,2.21856049,0.043170291,1993.973696,2.190266524,0.3,0.675705126,0.09363397,0.8,0.100869281,0.715586973,0.276298499,0.450687986,1.875848525,1.875848525,1.44490857,1.44490857,0.372798698,0.491868473,2.864218403,2.864218403,2.248534745,2.248534745,0.920235185,0.920235185,0.75,0.261249539,0.05622642,0.610053937,0.497120416,0.149581873,0.943945903,0.293990033,0.167270645,0.670938461,0.364926368,0.237442688,0.922125011,0.335511625,0.32120552,0.712164143,0.304019747,0.251183607,0.525863723,0.660373999,0.708363884,2003.146099,0.938203836,1996.541614,47284,-1,NA,1
275,1982,9e-04,15.43344018,0.052154024,15,0.261735579,0.00152193,0.0001013,8.41e-05,2.547909565,2.695257881,1996.464651,0.115992152,0.142716125,2000.708695,2.625877577,0,1997.129785,1.840606216,0.274175541,0.593347087,0.098055845,0.6444336,0.095551424,0.8,0.288699716,0.486985079,2,2,1.442936354,1.442936354,0.336731258,0.413570704,2.892627062,2.892627062,2.544758349,2.544758349,0.970965457,0.970965457,0.75,0.146246519,0.101534837,0.605126933,0.491639277,0.193622549,0.872598091,0.361607425,0.246700586,0.73173383,0.286966331,0.262214847,0.834049949,0.361768959,0.4,0.844123876,0.398275119,0.266511913,0.532083048,0.523659573,0.532633637,1999.482041,0.927289396,1998.065999,3147,-1,NA,1
276,1982,9e-04,15.86005519,0.063881123,15.22710604,0.268913243,0.001605027,9.13e-05,5.55e-05,2.239349712,2.695257881,1995.307782,0.119415788,0.005357912,2001.830056,2.732265653,0.187301612,1992.862685,0.713328878,0.227770641,0.485755028,0.115715278,0.777951785,0.095524845,0.676177612,0.464382193,0.128381963,1.901802339,1.901802339,1.992860408,1.992860408,0.47613871,0.458402606,2.715157269,2.715157269,2.85482656,2.85482656,1.232102164,1.232102164,0.75,0.360259122,0.147374512,0.546797846,0.455372396,0.242162885,0.768595089,0.13457408,0.189110164,0.513995857,0.090864717,0.046529916,0.740130258,0.398993423,0.286734379,0.595148868,0.487382148,0.192417315,0.5,0.210983401,0.572126805,2002.717143,1,2003.070943,35960,-1,NA,1
277,1982,9e-04,15.10831156,0.045395397,15.34562538,0.130856817,0.001341365,0.000227815,6.88e-05,2.372180692,2.695257881,1998.96839,0.135040053,0.228594357,2005,2.167600755,0.06379448,1994.081752,2.246276794,0.289760675,0.659630647,0.077957793,0.775707144,0.094884851,0.701881676,0.278436648,0.5,1.847191347,1.847191347,1.477667593,1.477667593,0.365545553,0.5,2.835059015,2.835059015,2.324186056,2.324186056,0.9,0.9,0.75,0.223100543,0.058972593,0.619569134,0.499493088,0.151055171,0.911151399,0.298974999,0.192340228,0.645829862,0.341688273,0.219146816,0.894449518,0.311985339,0.332668325,0.711565383,0.302195961,0.236772778,0.522804125,0.599384863,0.730435129,2003.435789,0.992669895,1995.875438,58068,-1,NA,1
278,1982,9e-04,15.96277318,0.04,15,0.28466898,0.001575069,9.13e-05,5.48e-05,2.116315231,2.695257881,1996.180266,0.119544048,0,2000.871739,3,0.122148353,1993.279698,0.841595561,0.206803392,0.35918165,0.158455885,0.661167821,0.057378858,0.618815158,0.451700977,0.188719717,1.973997746,1.973997746,1.882888886,1.882888886,0.457334381,0.467481276,2.778642573,2.778642573,2.923102759,2.923102759,1.231907209,1.231907209,0.75,0.317120478,0.1206394,0.55342035,0.450999019,0.192063425,0.74792245,0.087913258,0.22670391,0.583023165,0.071127854,0.151248352,0.669705986,0.342016267,0.31812356,0.707684681,0.5,0.254988113,0.510882921,0.228464872,0.520162649,1997.873561,0.87259168,2004.472876,28530,-1,NA,1
279,1982,9e-04,15.31191338,0.04,15.97873471,0.09152091,0.001282162,0.000255368,5.7e-05,2.409878584,2.695257881,2000.890021,0,0.239133644,2004.672791,2.184969194,0.121234551,1995.532828,1.307166551,0.195992033,0.532659395,0.093655859,0.735586707,0.109862021,0.647337255,0.217985017,0.462867363,1.720063999,1.720063999,1.218870408,1.218870408,0.413197444,0.445219321,2.895030674,2.895030674,2.041194356,2.041194356,0.962078395,0.962078395,0.75,0.167067104,0.09404365,0.555405057,0.35961085,0.178548815,0.929599801,0.293416619,0.23254437,0.613282278,0.315658505,0.205606447,0.772957785,0.236278158,0.258464998,0.740585221,0.28715171,0.197223048,0.531223057,0.652849126,0.733920702,2006.946214,0.971812437,1998.052977,7270,-1,NA,1
280,1982,9e-04,15,0.04,15.24730601,0.212695275,0.001423811,9.13e-05,6.05e-05,2.668904176,2.695257881,1996.012351,0,0.213392637,2001.950452,2.069394633,0.004350666,1997.612859,2.008674966,0.271827581,0.616483298,0.064974245,0.750469369,0.095198986,0.776753837,0.256772744,0.5,1.889549054,1.889549054,1.330184705,1.330184705,0.367475588,0.435683382,2.867504013,2.867504013,2.581771423,2.581771423,0.934760412,0.934760412,0.75,0.102730638,0.096292868,0.590655233,0.461975712,0.16220442,0.902489224,0.368037118,0.246540329,0.655321125,0.289304627,0.23217335,0.876288278,0.328918282,0.4,0.78277741,0.404724112,0.25791164,0.515753331,0.441482421,0.442086277,1999.936291,1,1995.207192,56113,-1,NA,1
281,1982,9e-04,15,0.076074015,15,0.07379664,0.001366321,9.56e-05,7.07e-05,1.965959907,2.695257881,2000.381228,0.129414523,0.161895689,2003.308845,1.745250698,0.080705705,1995.820587,1.702264111,0.194998447,0.703476007,0.088865303,0.8,0.114679139,0.666740452,0.237985001,0.487601679,1.782833806,1.782833806,1.290345961,1.290345961,0.35945833,0.401944801,3,3,2.219503056,2.219503056,0.967177739,0.967177739,0.75,0.193092113,0.0966881,0.594071629,0.456606338,0.20351464,0.937842691,0.31453328,0.216661641,0.643622926,0.341586157,0.218842764,0.821898426,0.239823518,0.319926488,0.749328883,0.273791012,0.209249837,0.5,0.710529695,0.718613068,2005.871656,0.997925066,1996.290274,31353,-1,NA,1
282,1982,9e-04,15.34578224,0.062837363,15.22889616,0.283921317,0.001860455,9.13e-05,5.48e-05,2.707846242,2.695257881,1997.006573,0.122685235,0.017971115,2004.476158,2.185895568,0.140111136,1995.124516,0.379156469,0.295108861,0.303548164,0.113697048,0.621662309,0.085361228,0.584306336,0.510769939,0.192942599,1.706870602,1.706870602,1.897643764,1.897643764,0.381513678,0.5,2.439998786,2.439998786,2.735597828,2.735597828,1.152326008,1.152326008,0.75,0.40759257,0.163276254,0.577139202,0.5,0.258897783,0.856731888,0.183363632,0.159988444,0.58987803,0.073858585,0.051751027,0.735311228,0.323312198,0.382035554,0.610919095,0.5,0.196169258,0.520175514,0.132920329,0.79462686,2003.09113,0.928509953,2003.185946,47927,-1,NA,1
283,1982,9e-04,15,0.082891967,15.57876262,0.287046432,0.002101988,0.000130576,6.21e-05,2.157598366,2.695257881,1994.371694,0.114685837,0.02414164,2004.824492,2.761089177,0.291600645,1994.812782,0,0.3,0.31528723,0.119222643,0.486879548,0.130906122,0.418103351,0.6,0.094951284,1.636566428,1.636566428,1.718772812,1.718772812,0.335345799,0.461307543,2.350839648,2.350839648,2.836303875,2.836303875,1.070364412,1.070364412,0.75,0.436304175,0.244062272,0.542000112,0.5,0.226399041,0.755168688,0.133402344,0.121607934,0.607107729,0.07922569,0.041074866,0.720598984,0.316757102,0.329980152,0.580865376,0.442026609,0.177766537,0.550634598,0.100943487,0.655413925,2000.972743,0.978872121,1998.05839,49721,-1,NA,1
284,1982,9e-04,15,0.045268515,15.05394345,0.087386298,0.001319707,0.000214921,5.48e-05,2.050615251,2.695257881,1999.770019,0,0.173117504,2002.918947,1.592231294,0.091269437,1996.28753,1.856826673,0.240512446,0.644751906,0.102294583,0.755107319,0.132843037,0.717477742,0.29165833,0.5,1.808995532,1.808995532,1.286327715,1.286327715,0.3071699,0.439046373,2.955195313,2.955195313,2.370276664,2.370276664,0.931669516,0.931669516,0.75,0.219594759,0.109826541,0.604936712,0.446637095,0.231319787,0.95,0.315625683,0.187091083,0.623118855,0.356261131,0.19743113,0.811110908,0.309825607,0.315903402,0.730449766,0.303546094,0.207355847,0.506483481,0.731172684,0.734750685,2005.341396,0.994747276,1996.079492,63305,-1,NA,1
285,1982,9e-04,15,0.042319441,15,0.230054649,0.001560102,9.13e-05,7.45e-05,2.585020297,2.695257881,1995.883029,0.104226364,0.144903144,2001.252164,2.247148743,0.018705262,1997.25285,2.188845366,0.272487521,0.643518707,0.042781769,0.76805064,0.101156949,0.760354568,0.302965769,0.493851126,1.97844173,1.97844173,1.45172209,1.45172209,0.377423541,0.453866699,2.814874259,2.814874259,2.448312091,2.448312091,0.9,0.9,0.75,0.09294329,0.066624111,0.58760443,0.447694398,0.180938906,0.876297033,0.346142464,0.252308809,0.728081024,0.295304267,0.23640199,0.866406798,0.371971049,0.369071918,0.804146321,0.408344038,0.24566007,0.526429589,0.458284199,0.498976808,1998.884747,0.961286208,1995,27774,-1,NA,1
286,1982,9e-04,15,0.1158495,15.34996821,0.069942906,0.001329312,9.13e-05,5.48e-05,1.85806324,2.695257881,2001.651084,0.129171864,0.13973749,2003.695391,1.841580576,0.105902714,1995.882303,1.443806151,0.226663314,0.552696844,0.073603497,0.772096478,0.125319123,0.70608402,0.243529114,0.495598789,1.694551581,1.694551581,1.351760626,1.351760626,0.366613574,0.399947303,2.99695698,2.99695698,2.179549837,2.179549837,0.9,0.9,0.75,0.20262521,0.098904454,0.589543318,0.450346007,0.196802258,0.895946043,0.29112163,0.254340153,0.625879024,0.37084707,0.266964784,0.730403794,0.292177889,0.300749662,0.742022034,0.302732771,0.27619528,0.520656124,0.613648838,0.641818111,2007.829684,0.990585821,1997.21628,17799,-1,NA,1
287,1982,9e-04,15,0.044152185,15.05509108,0.105010296,0.001300693,0.000210776,6.96e-05,2.240636894,2.695257881,2000.771588,0,0.220038677,2005,2.265706321,0.099216591,1994.146953,2.349000161,0.3,0.602277003,0.043692639,0.793466639,0.105022737,0.679131388,0.309604463,0.495520244,1.889389951,1.889389951,1.442881268,1.442881268,0.388041243,0.5,2.698997855,2.698997855,2.349777261,2.349777261,0.956554909,0.956554909,0.75,0.193364782,0.036578003,0.59946958,0.5,0.145023004,0.916506546,0.288529012,0.201420085,0.651052507,0.369719443,0.21793257,0.904644199,0.288994872,0.365552065,0.75029051,0.322457208,0.254939859,0.5742312,0.472632308,0.698026717,2002.497024,1,1995.814863,17549,-1,NA,1
288,1982,9e-04,15.50401288,0.04,15.73016622,0.297545588,0.001844249,0.000135899,5.48e-05,2.683492853,2.695257881,1994.798726,0,0.068176563,2002.781617,2.441564651,0.216791892,1994.70491,0.329551001,0.268087567,0.274538672,0.104340698,0.521105215,0.096685729,0.656618907,0.459137628,0.135327288,1.905795673,1.905795673,1.938462471,1.938462471,0.367946502,0.454257189,2.407097414,2.407097414,3,3,1.224899147,1.224899147,0.75,0.411068074,0.182217747,0.56645461,0.489804946,0.261116613,0.819563069,0.144358744,0.154278944,0.60606857,0.087921765,0.047932061,0.737260126,0.280550868,0.354425882,0.639923057,0.464501228,0.191601713,0.550617073,0.075554895,0.686011913,2003.441883,1,2003.384321,13661,-1,NA,1
289,1982,9e-04,15.16429151,0.058272999,15.36257441,0.226028849,0.001573046,9.13e-05,7.29e-05,2.542330726,2.695257881,1997.568772,0.186431369,0.175286007,2000.028055,2.60086146,0.004228077,1997.257037,1.900344788,0.230504977,0.632050356,0.069991092,0.73631867,0.092476337,0.8,0.224720299,0.492528087,1.98919813,1.98919813,1.358402187,1.358402187,0.370195236,0.400399509,3,3,2.388357564,2.388357564,0.914837032,0.914837032,0.75,0.13119358,0.088654068,0.598709877,0.47268595,0.177178667,0.882091592,0.318864281,0.247242069,0.714967467,0.303769546,0.2629916,0.841048132,0.387545155,0.379836317,0.787634419,0.409281238,0.282756573,0.523116707,0.554685195,0.599713044,1998.971427,1,1998.786838,20959,-1,NA,1
290,1982,9e-04,15.13181163,0.04,15.0926573,0.226490903,0.001311347,9.13e-05,5.48e-05,2.849180178,2.695257881,1995.622865,0.179083233,0.230659587,2001.990582,2.080032957,0.019344629,1996.020021,1.853678894,0.277335564,0.648706895,0.054386239,0.796080257,0.104062601,0.706412171,0.275939524,0.470937167,1.77667086,1.77667086,1.300704072,1.300704072,0.372202218,0.440106001,3,3,2.74018623,2.74018623,1.025094321,1.025094321,0.75,0.109235033,0.078652197,0.555765011,0.492010547,0.147759233,0.924349557,0.359740382,0.212072436,0.630553242,0.336130394,0.265349399,0.875626021,0.330733547,0.397970946,0.74651882,0.358388756,0.251943293,0.51422761,0.361027387,0.504255948,1999.482225,0.911409525,1995.32296,30829,-1,NA,1
291,1982,9e-04,15.2346143,0.04,15.4514729,0.192983392,0.001619537,0.000156961,7.32e-05,1.887406383,2.695257881,1997.225224,0.292263189,0.11566429,2001.000293,2.072650021,0.128643139,1994.191261,2.400756245,0.228715996,0.510685918,0.03654745,0.682126743,0.124527462,0.649337795,0.264584444,0.374792587,1.826373283,1.826373283,1.576630078,1.576630078,0.391514006,0.466118989,2.775586078,2.775586078,2.861385176,2.861385176,1.061539679,1.061539679,0.75,0.203662027,0.159609669,0.573899431,0.457932959,0.207431404,0.707294203,0.284557942,0.260288424,0.635702787,0.285806059,0.158603124,0.798818306,0.42843482,0.348981233,0.810346853,0.32915247,0.255433313,0.58157058,0.377710598,0.446736993,1998.909186,0.876729197,2002.221638,15057,-1,NA,1
292,1982,9e-04,16.00958791,0.04,16.3565757,0.067459399,0.00112673,0.000285956,6.08e-05,2.33459654,2.695257881,2001.372102,0.253290219,0.253911838,2003.040532,2.222442095,0.100074498,1995.525973,1.319331977,0.208884489,0.489816834,0.102654291,0.714735007,0.105387713,0.662752467,0.247769304,0.464469602,1.834153113,1.834153113,1.127104747,1.127104747,0.416752279,0.393260387,3,3,2.416131503,2.416131503,1.048201098,1.048201098,0.75,0.213732192,0.089169895,0.546977926,0.372449717,0.181620612,0.912413778,0.294311651,0.230452894,0.617984126,0.307107587,0.197342467,0.792987418,0.259013219,0.267143097,0.765067465,0.292660125,0.227303403,0.559906657,0.597494221,0.730239453,2007.712945,0.994598717,1997.697115,17845,-1,NA,1
